2026-05-21 18:34:57,446 | INFO | Page 8
2026-05-21 18:35:01,420 | INFO | Total rows so far: 800
2026-05-21 18:35:04,471 | INFO | Page 9
2026-05-21 18:35:08,331 | INFO | Total rows so far: 900
2026-05-21 18:35:11,377 | INFO | Page 10
2026-05-21 18:35:15,232 | INFO | Total rows so far: 1000
2026-05-21 18:35:18,291 | INFO | Page 11
2026-05-21 18:35:22,110 | INFO | Total rows so far: 1100
2026-05-21 18:35:25,156 | INFO | Page 12
2026-05-21 18:35:28,959 | INFO | Total rows so far: 1200
2026-05-21 18:35:32,004 | INFO | Page 13
2026-05-21 18:35:35,770 | INFO | Total rows so far: 1300
2026-05-21 18:35:38,835 | INFO | Page 14
2026-05-21 18:35:42,768 | INFO | Total rows so far: 1400
2026-05-21 18:35:45,797 | INFO | Page 15
2026-05-21 18:35:46,263 | INFO | Total rows so far: 1411
2026-05-21 18:35:46,267 | INFO | Last page reached
2026-05-21 18:35:46,287 | INFO | Saved 1411 rows
2026-05-21 18:35:46,288 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Guwahati.csv
2026-05-21 18:37:35,420 | INFO | Starting REGION WISE scrape
2026-05-21 18:37:38,452 | INFO | Clicked Region Wise radio
2026-05-21 18:37:51,119 | INFO | Selected region: Ajmer
2026-05-21 18:37:53,273 | INFO | Search clicked successfully
2026-05-21 18:37:58,274 | INFO | Setting entries per page to 100
2026-05-21 18:38:01,367 | INFO | Page 1
2026-05-21 18:38:05,270 | INFO | Total rows so far: 100
2026-05-21 18:38:08,335 | INFO | Page 2
2026-05-21 18:38:12,162 | INFO | Total rows so far: 200
2026-05-21 18:38:15,217 | INFO | Page 3
2026-05-21 18:38:19,083 | INFO | Total rows so far: 300
2026-05-21 18:38:22,141 | INFO | Page 4
2026-05-21 18:38:25,992 | INFO | Total rows so far: 400
2026-05-21 18:38:29,062 | INFO | Page 5
2026-05-21 18:38:32,909 | INFO | Total rows so far: 500
2026-05-21 18:38:35,958 | INFO | Page 6
2026-05-21 18:38:40,040 | INFO | Total rows so far: 600
2026-05-21 18:38:43,094 | INFO | Page 7
2026-05-21 18:38:46,973 | INFO | Total rows so far: 700
2026-05-21 18:38:50,032 | INFO | Page 8
2026-05-21 18:38:53,880 | INFO | Total rows so far: 800
2026-05-21 18:38:56,925 | INFO | Page 9
2026-05-21 18:39:00,931 | INFO | Total rows so far: 900
2026-05-21 18:39:03,975 | INFO | Page 10
2026-05-21 18:39:08,001 | INFO | Total rows so far: 1000
2026-05-21 18:39:11,045 | INFO | Page 11
2026-05-21 18:39:14,931 | INFO | Total rows so far: 1100
2026-05-21 18:39:17,962 | INFO | Page 12
2026-05-21 18:39:21,918 | INFO | Total rows so far: 1200
2026-05-21 18:39:24,980 | INFO | Page 13
2026-05-21 18:39:28,919 | INFO | Total rows so far: 1300
2026-05-21 18:39:31,964 | INFO | Page 14
2026-05-21 18:39:35,803 | INFO | Total rows so far: 1400
2026-05-21 18:39:38,849 | INFO | Page 15
2026-05-21 18:39:42,816 | INFO | Total rows so far: 1500
2026-05-21 18:39:45,849 | INFO | Page 16
2026-05-21 18:39:46,097 | INFO | Total rows so far: 1506
2026-05-21 18:39:46,103 | INFO | Last page reached
2026-05-21 18:39:46,117 | INFO | Saved 1506 rows
2026-05-21 18:39:46,117 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Ajmer.csv
2026-05-21 18:40:04,541 | INFO | Starting REGION WISE scrape
2026-05-21 18:40:07,571 | INFO | Clicked Region Wise radio
2026-05-21 18:40:18,198 | INFO | Selected region: chandigarh
2026-05-21 18:40:20,447 | INFO | Search clicked successfully
2026-05-21 18:40:25,448 | INFO | Setting entries per page to 100
2026-05-21 18:40:28,548 | INFO | Page 1
2026-05-21 18:40:32,605 | INFO | Total rows so far: 100
2026-05-21 18:40:35,678 | INFO | Page 2
2026-05-21 18:40:39,624 | INFO | Total rows so far: 200
2026-05-21 18:40:42,680 | INFO | Page 3
2026-05-21 18:40:46,529 | INFO | Total rows so far: 300
2026-05-21 18:40:49,603 | INFO | Page 4
2026-05-21 18:40:53,456 | INFO | Total rows so far: 400
2026-05-21 18:40:56,525 | INFO | Page 5
2026-05-21 18:41:00,397 | INFO | Total rows so far: 500
2026-05-21 18:41:03,459 | INFO | Page 6
2026-05-21 18:41:07,373 | INFO | Total rows so far: 600
2026-05-21 18:41:10,446 | INFO | Page 7
2026-05-21 18:41:14,440 | INFO | Total rows so far: 700
2026-05-21 18:41:17,506 | INFO | Page 8
2026-05-21 18:41:21,459 | INFO | Total rows so far: 800
2026-05-21 18:41:24,537 | INFO | Page 9
2026-05-21 18:41:28,342 | INFO | Total rows so far: 900
2026-05-21 18:41:31,406 | INFO | Page 10
2026-05-21 18:41:35,375 | INFO | Total rows so far: 1000
2026-05-21 18:41:38,439 | INFO | Page 11
2026-05-21 18:41:42,349 | INFO | Total rows so far: 1100
2026-05-21 18:41:45,424 | INFO | Page 12
2026-05-21 18:41:49,260 | INFO | Total rows so far: 1200
2026-05-21 18:41:52,320 | INFO | Page 13
2026-05-21 18:41:56,248 | INFO | Total rows so far: 1300
2026-05-21 18:41:59,317 | INFO | Page 14
2026-05-21 18:42:03,127 | INFO | Total rows so far: 1400
2026-05-21 18:42:06,181 | INFO | Page 15
2026-05-21 18:42:09,949 | INFO | Total rows so far: 1500
2026-05-21 18:42:13,010 | INFO | Page 16
2026-05-21 18:42:16,972 | INFO | Total rows so far: 1600
2026-05-21 18:42:20,046 | INFO | Page 17
2026-05-21 18:42:24,010 | INFO | Total rows so far: 1700
2026-05-21 18:42:27,076 | INFO | Page 18
2026-05-21 18:42:30,914 | INFO | Total rows so far: 1800
2026-05-21 18:42:33,968 | INFO | Page 19
2026-05-21 18:42:37,805 | INFO | Total rows so far: 1900
2026-05-21 18:42:40,868 | INFO | Page 20
2026-05-21 18:42:44,700 | INFO | Total rows so far: 2000
2026-05-21 18:42:47,766 | INFO | Page 21
2026-05-21 18:42:51,579 | INFO | Total rows so far: 2100
2026-05-21 18:42:54,633 | INFO | Page 22
2026-05-21 18:42:58,441 | INFO | Total rows so far: 2200
2026-05-21 18:43:01,482 | INFO | Page 23
2026-05-21 18:43:01,533 | INFO | Total rows so far: 2201
2026-05-21 18:43:01,549 | INFO | Last page reached
2026-05-21 18:43:01,566 | INFO | Saved 2201 rows
2026-05-21 18:43:01,567 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_chandigarh.csv
2026-05-21 18:43:23,376 | INFO | Starting REGION WISE scrape
2026-05-21 18:43:26,407 | INFO | Clicked Region Wise radio
2026-05-21 18:43:50,678 | INFO | Selected region: Delhi
2026-05-21 18:43:52,847 | INFO | Search clicked successfully
2026-05-21 18:43:57,849 | INFO | Setting entries per page to 100
2026-05-21 18:44:00,929 | INFO | Page 1
2026-05-21 18:44:04,735 | INFO | Total rows so far: 100
2026-05-21 18:44:07,783 | INFO | Page 2
2026-05-21 18:44:11,920 | INFO | Total rows so far: 200
2026-05-21 18:44:14,964 | INFO | Page 3
2026-05-21 18:44:18,885 | INFO | Total rows so far: 300
2026-05-21 18:44:21,928 | INFO | Page 4
2026-05-21 18:44:25,828 | INFO | Total rows so far: 400
2026-05-21 18:44:28,880 | INFO | Page 5
2026-05-21 18:44:32,832 | INFO | Total rows so far: 500
2026-05-21 18:44:35,879 | INFO | Page 6
2026-05-21 18:44:39,817 | INFO | Total rows so far: 600
2026-05-21 18:44:42,863 | INFO | Page 7
2026-05-21 18:44:46,667 | INFO | Total rows so far: 700
2026-05-21 18:44:49,724 | INFO | Page 8
2026-05-21 18:44:53,772 | INFO | Total rows so far: 800
2026-05-21 18:44:56,821 | INFO | Page 9
2026-05-21 18:45:01,114 | INFO | Total rows so far: 900
2026-05-21 18:45:04,170 | INFO | Page 10
2026-05-21 18:45:08,269 | INFO | Total rows so far: 1000
2026-05-21 18:45:11,335 | INFO | Page 11
2026-05-21 18:45:15,568 | INFO | Total rows so far: 1100
2026-05-21 18:45:18,640 | INFO | Page 12
2026-05-21 18:45:23,223 | INFO | Total rows so far: 1200
2026-05-21 18:45:26,307 | INFO | Page 13
2026-05-21 18:45:30,184 | INFO | Total rows so far: 1300
2026-05-21 18:45:33,236 | INFO | Page 14
2026-05-21 18:45:37,291 | INFO | Total rows so far: 1400
2026-05-21 18:45:40,341 | INFO | Page 15
2026-05-21 18:45:42,537 | INFO | Total rows so far: 1455
2026-05-21 18:45:42,545 | INFO | Last page reached
2026-05-21 18:45:42,561 | INFO | Saved 1455 rows
2026-05-21 18:45:42,561 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Delhi.csv
2026-05-21 18:46:06,185 | INFO | Starting REGION WISE scrape
2026-05-21 18:46:09,215 | INFO | Clicked Region Wise radio
2026-05-21 18:46:23,497 | INFO | Selected region: prayagraj
2026-05-21 18:46:25,702 | INFO | Search clicked successfully
2026-05-21 18:46:30,705 | INFO | Setting entries per page to 100
2026-05-21 18:46:33,784 | INFO | Page 1
2026-05-21 18:46:37,598 | INFO | Total rows so far: 100
2026-05-21 18:46:40,647 | INFO | Page 2
2026-05-21 18:46:44,638 | INFO | Total rows so far: 200
2026-05-21 18:46:47,699 | INFO | Page 3
2026-05-21 18:46:51,645 | INFO | Total rows so far: 300
2026-05-21 18:46:54,722 | INFO | Page 4
2026-05-21 18:46:58,471 | INFO | Total rows so far: 400
2026-05-21 18:47:01,516 | INFO | Page 5
2026-05-21 18:47:05,427 | INFO | Total rows so far: 500
2026-05-21 18:47:08,485 | INFO | Page 6
2026-05-21 18:47:12,383 | INFO | Total rows so far: 600
2026-05-21 18:47:15,429 | INFO | Page 7
2026-05-21 18:47:19,247 | INFO | Total rows so far: 700
2026-05-21 18:47:22,296 | INFO | Page 8
2026-05-21 18:47:26,206 | INFO | Total rows so far: 800
2026-05-21 18:47:29,258 | INFO | Page 9
2026-05-21 18:47:33,068 | INFO | Total rows so far: 900
2026-05-21 18:47:36,114 | INFO | Page 10
2026-05-21 18:47:39,942 | INFO | Total rows so far: 1000
2026-05-21 18:47:42,988 | INFO | Page 11
2026-05-21 18:47:46,900 | INFO | Total rows so far: 1100
2026-05-21 18:47:49,958 | INFO | Page 12
2026-05-21 18:47:53,785 | INFO | Total rows so far: 1200
2026-05-21 18:47:56,833 | INFO | Page 13
2026-05-21 18:48:00,752 | INFO | Total rows so far: 1300
2026-05-21 18:48:03,801 | INFO | Page 14
2026-05-21 18:48:07,610 | INFO | Total rows so far: 1400
2026-05-21 18:48:10,660 | INFO | Page 15
2026-05-21 18:48:14,494 | INFO | Total rows so far: 1500
2026-05-21 18:48:17,528 | INFO | Page 16
2026-05-21 18:48:18,008 | INFO | Total rows so far: 1512
2026-05-21 18:48:18,017 | INFO | Last page reached
2026-05-21 18:48:18,031 | INFO | Saved 1512 rows
2026-05-21 18:48:18,031 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_prayagraj.csv
2026-05-21 18:48:55,283 | INFO | Starting REGION WISE scrape
2026-05-21 18:48:58,314 | INFO | Clicked Region Wise radio
2026-05-21 18:49:42,264 | INFO | Selected region: Patna
2026-05-21 18:49:44,436 | INFO | Search clicked successfully
2026-05-21 18:49:49,436 | INFO | Setting entries per page to 100
2026-05-21 18:49:52,533 | INFO | Page 1
2026-05-21 18:49:56,836 | INFO | Total rows so far: 100
2026-05-21 18:49:59,909 | INFO | Page 2
2026-05-21 18:50:04,207 | INFO | Total rows so far: 200
2026-05-21 18:50:07,249 | INFO | Page 3
2026-05-21 18:50:11,178 | INFO | Total rows so far: 300
2026-05-21 18:50:14,222 | INFO | Page 4
2026-05-21 18:50:18,085 | INFO | Total rows so far: 400
2026-05-21 18:50:21,130 | INFO | Page 5
2026-05-21 18:50:25,080 | INFO | Total rows so far: 500
2026-05-21 18:50:28,124 | INFO | Page 6
2026-05-21 18:50:32,045 | INFO | Total rows so far: 600
2026-05-21 18:50:35,090 | INFO | Page 7
2026-05-21 18:50:38,987 | INFO | Total rows so far: 700
2026-05-21 18:50:42,044 | INFO | Page 8
2026-05-21 18:50:45,995 | INFO | Total rows so far: 800
2026-05-21 18:50:49,039 | INFO | Page 9
2026-05-21 18:50:52,951 | INFO | Total rows so far: 900
2026-05-21 18:50:55,995 | INFO | Page 10
2026-05-21 18:50:59,883 | INFO | Total rows so far: 1000
2026-05-21 18:51:02,943 | INFO | Page 11
2026-05-21 18:51:06,950 | INFO | Total rows so far: 1100
2026-05-21 18:51:09,999 | INFO | Page 12
2026-05-21 18:51:13,950 | INFO | Total rows so far: 1200
2026-05-21 18:51:16,995 | INFO | Page 13
2026-05-21 18:51:20,905 | INFO | Total rows so far: 1300
2026-05-21 18:51:23,950 | INFO | Page 14
2026-05-21 18:51:27,940 | INFO | Total rows so far: 1400
2026-05-21 18:51:30,973 | INFO | Page 15
2026-05-21 18:51:31,070 | INFO | Total rows so far: 1402
2026-05-21 18:51:31,079 | INFO | Last page reached
2026-05-21 18:51:31,092 | INFO | Saved 1402 rows
2026-05-21 18:51:31,092 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Patna.csv
2026-05-21 18:53:27,605 | INFO | Starting REGION WISE scrape
2026-05-21 18:53:30,640 | INFO | Clicked Region Wise radio
2026-05-21 18:54:27,488 | INFO | Selected region: Bhubaneswar
2026-05-21 18:54:29,646 | INFO | Search clicked successfully
2026-05-21 18:54:34,647 | INFO | Setting entries per page to 100
2026-05-21 18:54:37,739 | INFO | Page 1
2026-05-21 18:54:41,568 | INFO | Total rows so far: 100
2026-05-21 18:54:44,635 | INFO | Page 2
2026-05-21 18:54:48,566 | INFO | Total rows so far: 200
2026-05-21 18:54:51,614 | INFO | Page 3
2026-05-21 18:54:55,544 | INFO | Total rows so far: 300
2026-05-21 18:54:58,591 | INFO | Page 4
2026-05-21 18:55:02,396 | INFO | Total rows so far: 400
2026-05-21 18:55:05,441 | INFO | Page 5
2026-05-21 18:55:09,308 | INFO | Total rows so far: 500
2026-05-21 18:55:12,366 | INFO | Page 6
2026-05-21 18:55:16,235 | INFO | Total rows so far: 600
2026-05-21 18:55:19,289 | INFO | Page 7
2026-05-21 18:55:23,119 | INFO | Total rows so far: 700
2026-05-21 18:55:26,166 | INFO | Page 8
2026-05-21 18:55:30,130 | INFO | Total rows so far: 800
2026-05-21 18:55:33,179 | INFO | Page 9
2026-05-21 18:55:37,077 | INFO | Total rows so far: 900
2026-05-21 18:55:40,125 | INFO | Page 10
2026-05-21 18:55:43,994 | INFO | Total rows so far: 1000
2026-05-21 18:55:47,044 | INFO | Page 11
2026-05-21 18:55:50,883 | INFO | Total rows so far: 1100
2026-05-21 18:55:53,950 | INFO | Page 12
2026-05-21 18:55:57,876 | INFO | Total rows so far: 1200
2026-05-21 18:56:00,924 | INFO | Page 13
2026-05-21 18:56:04,790 | INFO | Total rows so far: 1300
2026-05-21 18:56:07,838 | INFO | Page 14
2026-05-21 18:56:11,642 | INFO | Total rows so far: 1400
2026-05-21 18:56:14,683 | INFO | Page 15
2026-05-21 18:56:17,079 | INFO | Total rows so far: 1456
2026-05-21 18:56:17,087 | INFO | Last page reached
2026-05-21 18:56:17,102 | INFO | Saved 1456 rows
2026-05-21 18:56:17,102 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Bhubaneswar.csv
2026-05-21 18:56:39,313 | INFO | Starting REGION WISE scrape
2026-05-21 18:56:42,343 | INFO | Clicked Region Wise radio
2026-05-21 18:56:58,516 | INFO | Selected region: Trivendram
2026-05-21 18:57:00,675 | INFO | Search clicked successfully
2026-05-21 18:57:05,676 | INFO | Setting entries per page to 100
2026-05-21 18:57:08,771 | INFO | Page 1
2026-05-21 18:57:12,578 | INFO | Total rows so far: 100
2026-05-21 18:57:15,626 | INFO | Page 2
2026-05-21 18:57:19,403 | INFO | Total rows so far: 200
2026-05-21 18:57:22,464 | INFO | Page 3
2026-05-21 18:57:26,297 | INFO | Total rows so far: 300
2026-05-21 18:57:29,341 | INFO | Page 4
2026-05-21 18:57:33,121 | INFO | Total rows so far: 400
2026-05-21 18:57:36,166 | INFO | Page 5
2026-05-21 18:57:40,055 | INFO | Total rows so far: 500
2026-05-21 18:57:43,123 | INFO | Page 6
2026-05-21 18:57:47,132 | INFO | Total rows so far: 600
2026-05-21 18:57:50,178 | INFO | Page 7
2026-05-21 18:57:54,175 | INFO | Total rows so far: 700
2026-05-21 18:57:57,224 | INFO | Page 8
2026-05-21 18:58:01,027 | INFO | Total rows so far: 800
2026-05-21 18:58:04,072 | INFO | Page 9
2026-05-21 18:58:08,021 | INFO | Total rows so far: 900
2026-05-21 18:58:11,070 | INFO | Page 10
2026-05-21 18:58:14,987 | INFO | Total rows so far: 1000
2026-05-21 18:58:18,033 | INFO | Page 11
2026-05-21 18:58:21,863 | INFO | Total rows so far: 1100
2026-05-21 18:58:24,910 | INFO | Page 12
2026-05-21 18:58:28,775 | INFO | Total rows so far: 1200
2026-05-21 18:58:31,835 | INFO | Page 13
2026-05-21 18:58:35,666 | INFO | Total rows so far: 1300
2026-05-21 18:58:38,720 | INFO | Page 14
2026-05-21 18:58:42,469 | INFO | Total rows so far: 1400
2026-05-21 18:58:45,536 | INFO | Page 15
2026-05-21 18:58:49,188 | INFO | Total rows so far: 1491
2026-05-21 18:58:49,196 | INFO | Last page reached
2026-05-21 18:58:49,212 | INFO | Saved 1491 rows
2026-05-21 18:58:49,212 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Trivendram.csv
2026-05-21 18:59:51,293 | INFO | Starting REGION WISE scrape
2026-05-21 18:59:54,323 | INFO | Clicked Region Wise radio
2026-05-21 19:00:07,275 | INFO | Selected region: Dehradun
2026-05-21 19:00:09,409 | INFO | Search clicked successfully
2026-05-21 19:00:14,417 | INFO | Setting entries per page to 100
2026-05-21 19:00:17,497 | INFO | Page 1
2026-05-21 19:00:21,466 | INFO | Total rows so far: 100
2026-05-21 19:00:24,518 | INFO | Page 2
2026-05-21 19:00:28,384 | INFO | Total rows so far: 200
2026-05-21 19:00:31,440 | INFO | Page 3
2026-05-21 19:00:35,257 | INFO | Total rows so far: 300
2026-05-21 19:00:38,311 | INFO | Page 4
2026-05-21 19:00:42,187 | INFO | Total rows so far: 400
2026-05-21 19:00:45,244 | INFO | Page 5
2026-05-21 19:00:49,097 | INFO | Total rows so far: 500
2026-05-21 19:00:52,160 | INFO | Page 6
2026-05-21 19:00:56,042 | INFO | Total rows so far: 600
2026-05-21 19:00:59,098 | INFO | Page 7
2026-05-21 19:01:03,123 | INFO | Total rows so far: 700
2026-05-21 19:01:06,186 | INFO | Page 8
2026-05-21 19:01:10,291 | INFO | Total rows so far: 800
2026-05-21 19:01:13,353 | INFO | Page 9
2026-05-21 19:01:17,198 | INFO | Total rows so far: 900
2026-05-21 19:01:20,252 | INFO | Page 10
2026-05-21 19:01:24,170 | INFO | Total rows so far: 1000
2026-05-21 19:01:27,218 | INFO | Page 11
2026-05-21 19:01:31,092 | INFO | Total rows so far: 1100
2026-05-21 19:01:34,141 | INFO | Page 12
2026-05-21 19:01:37,917 | INFO | Total rows so far: 1200
2026-05-21 19:01:40,971 | INFO | Page 13
2026-05-21 19:01:44,730 | INFO | Total rows so far: 1300
2026-05-21 19:01:47,779 | INFO | Page 14
2026-05-21 19:01:51,641 | INFO | Total rows so far: 1400
2026-05-21 19:01:54,689 | INFO | Page 15
2026-05-21 19:01:58,479 | INFO | Total rows so far: 1500
2026-05-21 19:02:01,551 | INFO | Page 16
2026-05-21 19:02:04,810 | INFO | Total rows so far: 1585
2026-05-21 19:02:04,819 | INFO | Last page reached
2026-05-21 19:02:04,834 | INFO | Saved 1585 rows
2026-05-21 19:02:04,835 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_Dehradun.csv
2026-05-21 19:02:26,378 | INFO | Starting REGION WISE scrape
2026-05-21 19:02:29,410 | INFO | Clicked Region Wise radio
2026-05-21 19:02:50,568 | INFO | Selected region: BANGALURU
2026-05-21 19:02:52,770 | INFO | Search clicked successfully
2026-05-21 19:02:57,770 | INFO | Setting entries per page to 100
2026-05-21 19:03:00,852 | INFO | Page 1
2026-05-21 19:03:04,690 | INFO | Total rows so far: 100
2026-05-21 19:03:07,747 | INFO | Page 2
2026-05-21 19:03:11,601 | INFO | Total rows so far: 200
2026-05-21 19:03:14,651 | INFO | Page 3
2026-05-21 19:03:18,567 | INFO | Total rows so far: 300
2026-05-21 19:03:21,617 | INFO | Page 4
2026-05-21 19:03:25,724 | INFO | Total rows so far: 400
2026-05-21 19:03:28,796 | INFO | Page 5
2026-05-21 19:03:32,586 | INFO | Total rows so far: 500
2026-05-21 19:03:35,641 | INFO | Page 6
2026-05-21 19:03:39,642 | INFO | Total rows so far: 600
2026-05-21 19:03:42,705 | INFO | Page 7
2026-05-21 19:03:46,619 | INFO | Total rows so far: 700
2026-05-21 19:03:49,669 | INFO | Page 8
2026-05-21 19:03:53,523 | INFO | Total rows so far: 800
2026-05-21 19:03:56,572 | INFO | Page 9
2026-05-21 19:04:00,606 | INFO | Total rows so far: 900
2026-05-21 19:04:03,674 | INFO | Page 10
2026-05-21 19:04:07,506 | INFO | Total rows so far: 1000
2026-05-21 19:04:10,554 | INFO | Page 11
2026-05-21 19:04:14,411 | INFO | Total rows so far: 1100
2026-05-21 19:04:17,464 | INFO | Page 12
2026-05-21 19:04:21,499 | INFO | Total rows so far: 1200
2026-05-21 19:04:24,564 | INFO | Page 13
2026-05-21 19:04:28,544 | INFO | Total rows so far: 1300
2026-05-21 19:04:31,601 | INFO | Page 14
2026-05-21 19:04:35,491 | INFO | Total rows so far: 1400
2026-05-21 19:04:38,541 | INFO | Page 15
2026-05-21 19:04:42,514 | INFO | Total rows so far: 1500
2026-05-21 19:04:45,578 | INFO | Page 16
2026-05-21 19:04:49,528 | INFO | Total rows so far: 1600
2026-05-21 19:04:52,582 | INFO | Page 17
2026-05-21 19:04:56,423 | INFO | Total rows so far: 1700
2026-05-21 19:04:59,478 | INFO | Page 18
2026-05-21 19:05:03,305 | INFO | Total rows so far: 1800
2026-05-21 19:05:06,357 | INFO | Page 19
2026-05-21 19:05:08,264 | INFO | Total rows so far: 1849
2026-05-21 19:05:08,281 | INFO | Last page reached
2026-05-21 19:05:08,299 | INFO | Saved 1849 rows
2026-05-21 19:05:08,299 | INFO | Saved file at: C:\Users\addys\OneDrive\Desktop\Sports\Linkedin\data\Cbse_scraper\output\cbse_schools_data_BANGALURU.csv
